source,artist,audio_filepath,method,style,test_set,title,track_id,dataset,SAR,SIR,ISR,SDR
vocals,Zeno,/vol/vssp/maruss/data2/MUS2017/JEO1/Test/050 - Zeno - Signs/vocals.wav,JEO1,Pop/Rock,1,Signs,50,MUS2016,6.453850534977609,8.373632006152796,7.518911085996513,4.713182126489674
vocals,ANiMAL,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/001 - ANiMAL - Clinic A/vocals.wav,JEO2,Rap,1,Clinic A,1,MUS2016,4.9499013886830685,-1.6735669783034437,6.991744159287273,0.0830098689030405
vocals,ANiMAL,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/002 - ANiMAL - Rockshow/vocals.wav,JEO2,Rap,1,Rockshow,2,MUS2016,5.933205334299693,4.625189064193664,10.228394983560332,3.3756313978009302
vocals,Actions,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/003 - Actions - One Minute Smile/vocals.wav,JEO2,Pop/Rock,1,One Minute Smile,3,MUS2016,8.54985878095054,6.499759197870851,10.160778990140805,5.295354615087467
vocals,Al James,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/004 - Al James - Schoolboy Facination/vocals.wav,JEO2,Pop/Rock,1,Schoolboy Facination,4,MUS2016,7.224109797574892,6.811140846778763,7.668701102998189,4.474156908298672
vocals,Angela Thomas Wade,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/005 - Angela Thomas Wade - Milk Cow Blues/vocals.wav,JEO2,Country,1,Milk Cow Blues,5,MUS2016,6.13679733764611,2.2185510550370617,11.933268072171488,1.7621962070564858
vocals,Atlantis Bound,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/006 - Atlantis Bound - It Was My Fault For Waiting/vocals.wav,JEO2,Pop/Rock,1,It Was My Fault For Waiting,6,MUS2016,7.855686222792205,11.416794673500805,10.504851067607042,6.221151016574948
vocals,BKS,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/007 - BKS - Too Much/vocals.wav,JEO2,Pop/Rock,1,Too Much,7,MUS2016,7.628603670602564,7.885143680720662,11.129595607063964,5.3685531393668535
vocals,Bill Chudziak,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/008 - Bill Chudziak - Children Of No-one/vocals.wav,JEO2,Pop/Rock,1,Children Of No-one,8,MUS2016,5.511650088547075,5.021178427685458,9.43756834355317,3.5708974674983662
vocals,Bobby Nobody,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/009 - Bobby Nobody - Stitch Up/vocals.wav,JEO2,Pop/Rock,1,Stitch Up,9,MUS2016,5.703427484479164,6.579652520826528,8.318330226549222,4.107049015975616
vocals,Carlos Gonzalez,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/010 - Carlos Gonzalez - A Place For Us/vocals.wav,JEO2,Pop/Rock,1,A Place For Us,10,MUS2016,5.631563246251228,7.134844437058834,7.305831466148598,4.190836253204977
vocals,Cnoc An Tursa,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/011 - Cnoc An Tursa - Bannockburn/vocals.wav,JEO2,Heavy Metal,1,Bannockburn,11,MUS2016,0.8869071710833958,3.362146761653629,4.140751244088904,1.7286106963304504
vocals,Dark Ride,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/012 - Dark Ride - Burning Bridges/vocals.wav,JEO2,Heavy Metal,1,Burning Bridges,12,MUS2016,4.096840190048045,11.651552896226535,6.5049303238480825,4.20709982615383
vocals,Drumtracks,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/013 - Drumtracks - Ghost Bitch/vocals.wav,JEO2,Pop/Rock,1,Ghost Bitch,13,MUS2016,7.978967661020602,7.225855686978012,9.05853012803621,5.1049817812879255
vocals,Fergessen,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/014 - Fergessen - Back From The Start/vocals.wav,JEO2,Pop/Rock,1,Back From The Start,14,MUS2016,6.88481915821338,5.321517339855187,7.702293778200461,3.4933149899858265
vocals,Fergessen,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/015 - Fergessen - The Wind/vocals.wav,JEO2,Pop/Rock,1,The Wind,15,MUS2016,8.804405788497117,9.34555417550318,11.502367398390977,6.185674144224997
vocals,Forkupines,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/016 - Forkupines - Semantics/vocals.wav,JEO2,Pop/Rock,1,Semantics,16,MUS2016,4.525307662661677,7.415133204771607,8.768120013067207,3.996678556741334
vocals,Girls Under Glass,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/017 - Girls Under Glass - We Feel Alright/vocals.wav,JEO2,Electronic,1,We Feel Alright,17,MUS2016,2.734333705016778,11.16064530009769,5.567817959290184,3.3479922212163133
vocals,Hollow Ground,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/018 - Hollow Ground - Ill Fate/vocals.wav,JEO2,Heavy Metal,1,Ill Fate,18,MUS2016,0.9984494745385708,7.712949261511209,4.941051983791983,2.726761852661061
vocals,James Elder & Mark M Thompson,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/019 - James Elder & Mark M Thompson - The English Actor/vocals.wav,JEO2,Heavy Metal,1,The English Actor,19,MUS2016,7.278791214239732,6.882738950333649,9.747479224131027,4.5389667068138255
vocals,James May,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/020 - James May - Dont Let Go/vocals.wav,JEO2,Pop/Rock,1,Dont Let Go,20,MUS2016,5.690211936857683,2.1130134628120225,9.006228485468041,1.5577787793131246
vocals,James May,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/021 - James May - On The Line/vocals.wav,JEO2,Pop/Rock,1,On The Line,21,MUS2016,6.485592623295188,9.773931636460453,8.740373034284035,5.043556756348897
vocals,Johnny Lokke,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/022 - Johnny Lokke - Promises & Lies/vocals.wav,JEO2,Pop/Rock,1,Promises & Lies,22,MUS2016,6.121462356081196,8.505866033176211,9.97174500877912,5.037085249775908
vocals,"Jokers, Jacks & Kings","/vol/vssp/maruss/data2/MUS2017/JEO2/Test/023 - Jokers, Jacks & Kings - Sea Of Leaves/vocals.wav",JEO2,Pop/Rock,1,Sea Of Leaves,23,MUS2016,6.72236491981228,8.33556450312049,10.344018843758606,5.01457990009394
vocals,Leaf,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/024 - Leaf - Come Around/vocals.wav,JEO2,Pop/Rock,1,Come Around,24,MUS2016,6.86616206408067,9.177086977258773,9.918474821858275,5.340173317814677
vocals,Leaf,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/025 - Leaf - Wicked/vocals.wav,JEO2,Pop/Rock,1,Wicked,25,MUS2016,5.683735184538064,8.688951092694648,8.750363908761718,4.761255721794062
vocals,Louis Cressy Band,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/026 - Louis Cressy Band - Good Time/vocals.wav,JEO2,Pop/Rock,1,Good Time,26,MUS2016,3.779931637189594,2.039046899459219,8.848177238043283,1.29040402265986
vocals,M.E.R.C. Music,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/027 - M.E.R.C. Music - Knockout/vocals.wav,JEO2,Rap,1,Knockout,27,MUS2016,8.029489942550573,6.178044529638162,9.720016923003854,4.700651507894451
vocals,Motor Tapes,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/028 - Motor Tapes - Shore/vocals.wav,JEO2,Pop/Rock,1,Shore,28,MUS2016,6.223936161228327,8.637459962660705,8.197637313886638,4.528012348832653
vocals,Nerve 9,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/029 - Nerve 9 - Pray For The Rain/vocals.wav,JEO2,Pop/Rock,1,Pray For The Rain,29,MUS2016,6.417652028020326,8.68546536096642,9.000267676551244,5.0988057233512585
vocals,Patrick Talbot,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/030 - Patrick Talbot - A Reason To Leave/vocals.wav,JEO2,Jazz,1,A Reason To Leave,30,MUS2016,6.164688852482972,11.774543710781504,8.241257493078129,5.238864034016926
vocals,Phre The Eon,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/031 - Phre The Eon - Everybody's Falling Apart/vocals.wav,JEO2,Pop/Rock,1,Everybody's Falling Apart,31,MUS2016,3.697288826259861,0.7749360604904508,11.1130175077456,-0.03166828659589764
vocals,Raft Monk,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/032 - Raft Monk - Tiring/vocals.wav,JEO2,Pop/Rock,1,Tiring,32,MUS2016,2.2063473739851505,4.689127953033079,4.207460362680978,2.260336088087868
vocals,Sambasevam Shanmugam,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/033 - Sambasevam Shanmugam - Kaathaadi/vocals.wav,JEO2,Pop/Rock,1,Kaathaadi,33,MUS2016,8.166929279045988,10.500702086122882,9.81049179758967,5.9453223809869185
vocals,Secretariat,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/034 - Secretariat - Over The Top/vocals.wav,JEO2,Pop/Rock,1,Over The Top,34,MUS2016,3.1677744105386707,3.57184117178307,6.895773518274031,2.175279709488416
vocals,Signe Jakobsen,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/035 - Signe Jakobsen - What Have You Done To Me/vocals.wav,JEO2,Pop/Rock,1,What Have You Done To Me,35,MUS2016,9.103650431025637,6.687690545784477,12.744122019975464,5.4248989728461865
vocals,Spike Mullings,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/038 - Spike Mullings - Mike's Sulking/vocals.wav,JEO2,Pop/Rock,1,Mike's Sulking,38,MUS2016,3.7724749873340238,2.1921613835884384,7.058205962567648,1.7050034528250524
vocals,Swinging Steaks,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/039 - Swinging Steaks - Lost My Way/vocals.wav,JEO2,Pop/Rock,1,Lost My Way,39,MUS2016,3.980120662017648,3.9359388453474793,6.3126874432594695,2.2864592771572747
vocals,The Long Wait,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/040 - The Long Wait - Back Home To Blue/vocals.wav,JEO2,Pop/Rock,1,Back Home To Blue,40,MUS2016,5.842417031579464,7.764690302009116,8.503551628985162,4.510948096970958
vocals,The Mountaineering Club,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/041 - The Mountaineering Club - Mallory/vocals.wav,JEO2,Pop/Rock,1,Mallory,41,MUS2016,5.888989814667518,12.99456927457036,8.241288949924323,5.404177278814151
vocals,The Wrong'Uns,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/042 - The Wrong'Uns - Rothko/vocals.wav,JEO2,Pop/Rock,1,Rothko,42,MUS2016,3.4816711495968327,9.414638421066376,11.782856502062524,3.67968191762778
vocals,Traffic Experiment,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/045 - Traffic Experiment - Sirens/vocals.wav,JEO2,Pop/Rock,1,Sirens,45,MUS2016,2.5903501723784443,5.675867899274732,6.216898615946636,2.7513190147453908
vocals,Triviul,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/046 - Triviul - Dorothy/vocals.wav,JEO2,Pop/Rock,1,Dorothy,46,MUS2016,7.534016723458966,8.09089714411116,7.70040482088243,4.875511279923207
vocals,Voelund,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/047 - Voelund - Comfort Lives In Belief/vocals.wav,JEO2,Pop/Rock,1,Comfort Lives In Belief,47,MUS2016,3.3439654874230595,4.923207234582443,5.230251410511083,2.651447993319336
vocals,We Fell From The Sky,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/048 - We Fell From The Sky - Not You/vocals.wav,JEO2,Heavy Metal,1,Not You,48,MUS2016,0.9365112082354884,7.183744721626402,5.550252646770353,2.4338996998613913
vocals,Young Griffo,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/049 - Young Griffo - Facade/vocals.wav,JEO2,Heavy Metal,1,Facade,49,MUS2016,7.0172175913348935,2.9779492665136713,10.350695379323492,2.5731569053591947
vocals,Zeno,/vol/vssp/maruss/data2/MUS2017/JEO2/Test/050 - Zeno - Signs/vocals.wav,JEO2,Pop/Rock,1,Signs,50,MUS2016,6.733540607557367,6.4201321015789805,10.312017282272397,4.576205719661656
vocals,ANiMAL,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/001 - ANiMAL - Clinic A/vocals.wav,KAM1,Rap,1,Clinic A,1,MUS2016,-0.5450168266834502,7.214003728952286,5.946816906358043,1.7165434230094694
vocals,ANiMAL,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/002 - ANiMAL - Rockshow/vocals.wav,KAM1,Rap,1,Rockshow,2,MUS2016,0.9531241363323878,5.499897443938372,7.73198531765567,1.7446813202039777
vocals,Actions,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/003 - Actions - One Minute Smile/vocals.wav,KAM1,Pop/Rock,1,One Minute Smile,3,MUS2016,1.3034338472874023,11.102732916042557,6.1021292530568685,2.9443186441730544
vocals,Al James,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/004 - Al James - Schoolboy Facination/vocals.wav,KAM1,Pop/Rock,1,Schoolboy Facination,4,MUS2016,1.5535066983313537,10.384569560056844,5.53179369501505,2.705393442236603
vocals,Angela Thomas Wade,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/005 - Angela Thomas Wade - Milk Cow Blues/vocals.wav,KAM1,Country,1,Milk Cow Blues,5,MUS2016,2.306182807954116,4.959736354198943,8.941517647680502,1.3665226753215531
vocals,Atlantis Bound,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/006 - Atlantis Bound - It Was My Fault For Waiting/vocals.wav,KAM1,Pop/Rock,1,It Was My Fault For Waiting,6,MUS2016,3.877277498144214,18.296712943479992,7.434620354147874,4.127913782833669
vocals,BKS,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/007 - BKS - Too Much/vocals.wav,KAM1,Pop/Rock,1,Too Much,7,MUS2016,2.795188774657898,8.643811298913757,9.99129269691875,3.10664443424741
vocals,Bill Chudziak,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/008 - Bill Chudziak - Children Of No-one/vocals.wav,KAM1,Pop/Rock,1,Children Of No-one,8,MUS2016,2.6708304939541296,12.925243033033905,8.993659696491033,3.7137887169395083
vocals,Bobby Nobody,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/009 - Bobby Nobody - Stitch Up/vocals.wav,KAM1,Pop/Rock,1,Stitch Up,9,MUS2016,1.7034048205404968,10.95732001471452,6.021430486623593,2.7220415034993155
vocals,Carlos Gonzalez,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/010 - Carlos Gonzalez - A Place For Us/vocals.wav,KAM1,Pop/Rock,1,A Place For Us,10,MUS2016,-1.5373354404420785,13.667872108123644,3.4583227576797047,1.819418418373666
vocals,Cnoc An Tursa,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/011 - Cnoc An Tursa - Bannockburn/vocals.wav,KAM1,Heavy Metal,1,Bannockburn,11,MUS2016,-4.596126901277044,8.197107094158277,2.565503135889349,0.7960123752734234
vocals,Dark Ride,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/012 - Dark Ride - Burning Bridges/vocals.wav,KAM1,Heavy Metal,1,Burning Bridges,12,MUS2016,-0.14703233609800598,10.812751096812852,5.498813393522194,2.194065785794476
vocals,Drumtracks,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/013 - Drumtracks - Ghost Bitch/vocals.wav,KAM1,Pop/Rock,1,Ghost Bitch,13,MUS2016,1.4527868304611835,13.934723858542714,4.88634946084777,2.6912630151524604
vocals,Fergessen,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/014 - Fergessen - Back From The Start/vocals.wav,KAM1,Pop/Rock,1,Back From The Start,14,MUS2016,4.123510102898383,12.992934840557284,7.163602449751778,3.910589766261936
vocals,Fergessen,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/015 - Fergessen - The Wind/vocals.wav,KAM1,Pop/Rock,1,The Wind,15,MUS2016,2.7836995430701066,13.854738960510481,6.921088197253507,3.696727153381871
vocals,Forkupines,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/016 - Forkupines - Semantics/vocals.wav,KAM1,Pop/Rock,1,Semantics,16,MUS2016,0.8313321853542472,10.775618988818287,7.453953241392538,2.402823407646224
vocals,Girls Under Glass,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/017 - Girls Under Glass - We Feel Alright/vocals.wav,KAM1,Electronic,1,We Feel Alright,17,MUS2016,0.17674127827828176,13.230835843066199,5.312290539862389,2.2130014842645678
vocals,Hollow Ground,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/018 - Hollow Ground - Ill Fate/vocals.wav,KAM1,Heavy Metal,1,Ill Fate,18,MUS2016,-1.7301926375925238,10.526088222396456,4.8897458927694,1.7356858803482784
vocals,James Elder & Mark M Thompson,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/019 - James Elder & Mark M Thompson - The English Actor/vocals.wav,KAM1,Heavy Metal,1,The English Actor,19,MUS2016,2.9048664477874557,13.083968207623508,7.198319534318108,3.471728217932621
vocals,James May,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/020 - James May - Dont Let Go/vocals.wav,KAM1,Pop/Rock,1,Dont Let Go,20,MUS2016,-0.19191539084978407,5.08116158755329,5.27175198339922,0.8202761893287056
vocals,James May,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/021 - James May - On The Line/vocals.wav,KAM1,Pop/Rock,1,On The Line,21,MUS2016,0.9479624801623832,7.085889143794794,6.695907702347858,1.7961207863575357
vocals,Johnny Lokke,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/022 - Johnny Lokke - Promises & Lies/vocals.wav,KAM1,Pop/Rock,1,Promises & Lies,22,MUS2016,3.2840246220696874,13.7168221391412,10.157930555408436,4.2022103837388665
vocals,"Jokers, Jacks & Kings","/vol/vssp/maruss/data2/MUS2017/KAM1/Test/023 - Jokers, Jacks & Kings - Sea Of Leaves/vocals.wav",KAM1,Pop/Rock,1,Sea Of Leaves,23,MUS2016,3.8186844518056784,11.488009147561517,8.926913054883954,3.873025718411559
vocals,Leaf,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/024 - Leaf - Come Around/vocals.wav,KAM1,Pop/Rock,1,Come Around,24,MUS2016,0.5431522881828955,11.236487674230895,3.657447044904062,1.6527731418209108
vocals,Leaf,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/025 - Leaf - Wicked/vocals.wav,KAM1,Pop/Rock,1,Wicked,25,MUS2016,1.7355460511728906,6.425461888556797,7.477310873260995,2.1764429118235813
vocals,Louis Cressy Band,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/026 - Louis Cressy Band - Good Time/vocals.wav,KAM1,Pop/Rock,1,Good Time,26,MUS2016,1.1847797598079022,4.253727611563872,10.44544717248704,0.21185020149094275
vocals,M.E.R.C. Music,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/027 - M.E.R.C. Music - Knockout/vocals.wav,KAM1,Rap,1,Knockout,27,MUS2016,3.0448702464636463,11.320801416049381,7.5876522014297665,3.628860596170286
vocals,Motor Tapes,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/028 - Motor Tapes - Shore/vocals.wav,KAM1,Pop/Rock,1,Shore,28,MUS2016,1.8621068085500851,11.951469621965515,5.2121841226225385,2.513313170809506
vocals,Nerve 9,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/029 - Nerve 9 - Pray For The Rain/vocals.wav,KAM1,Pop/Rock,1,Pray For The Rain,29,MUS2016,0.1177681120743399,5.395402167990352,4.6664552597968125,1.2739305837902783
vocals,Patrick Talbot,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/030 - Patrick Talbot - A Reason To Leave/vocals.wav,KAM1,Jazz,1,A Reason To Leave,30,MUS2016,1.706266192949144,5.80370885818652,6.772778553695731,1.7547866627416988
vocals,Phre The Eon,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/031 - Phre The Eon - Everybody's Falling Apart/vocals.wav,KAM1,Pop/Rock,1,Everybody's Falling Apart,31,MUS2016,-0.527759271042074,3.874769632263932,7.900672370475004,-0.00672686277551005
vocals,Raft Monk,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/032 - Raft Monk - Tiring/vocals.wav,KAM1,Pop/Rock,1,Tiring,32,MUS2016,-2.5500086620856823,9.324139120970752,2.5976388964909374,1.1116975540457723
vocals,Sambasevam Shanmugam,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/033 - Sambasevam Shanmugam - Kaathaadi/vocals.wav,KAM1,Pop/Rock,1,Kaathaadi,33,MUS2016,0.9968883577322027,4.425924971400993,5.277771206248769,1.3699427038129253
vocals,Secretariat,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/034 - Secretariat - Over The Top/vocals.wav,KAM1,Pop/Rock,1,Over The Top,34,MUS2016,0.3894813852878008,4.148688446596749,5.726093041748976,0.9047882294031638
vocals,Signe Jakobsen,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/035 - Signe Jakobsen - What Have You Done To Me/vocals.wav,KAM1,Pop/Rock,1,What Have You Done To Me,35,MUS2016,2.6020035312861145,7.569676583746379,8.366126791217699,2.8856866184739465
vocals,Spike Mullings,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/038 - Spike Mullings - Mike's Sulking/vocals.wav,KAM1,Pop/Rock,1,Mike's Sulking,38,MUS2016,-1.2618246396940591,7.096323372081077,3.2713049783672314,1.1028046484198042
vocals,Swinging Steaks,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/039 - Swinging Steaks - Lost My Way/vocals.wav,KAM1,Pop/Rock,1,Lost My Way,39,MUS2016,-2.3567725507038597,6.658425561138731,3.483471503934376,0.9370343776464952
vocals,The Long Wait,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/040 - The Long Wait - Back Home To Blue/vocals.wav,KAM1,Pop/Rock,1,Back Home To Blue,40,MUS2016,-0.8590803485193627,6.950484076050608,3.8615295867390604,1.317580212727397
vocals,The Mountaineering Club,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/041 - The Mountaineering Club - Mallory/vocals.wav,KAM1,Pop/Rock,1,Mallory,41,MUS2016,1.270308169531471,13.121329344565439,5.779572922446902,2.641913215734029
vocals,The Wrong'Uns,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/042 - The Wrong'Uns - Rothko/vocals.wav,KAM1,Pop/Rock,1,Rothko,42,MUS2016,4.134348376460808,12.633337062489145,8.488485482812834,4.060171643908107
vocals,Traffic Experiment,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/045 - Traffic Experiment - Sirens/vocals.wav,KAM1,Pop/Rock,1,Sirens,45,MUS2016,-3.1877636220133434,1.6899391677501931,2.618651883101709,0.0476163595799267
vocals,Triviul,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/046 - Triviul - Dorothy/vocals.wav,KAM1,Pop/Rock,1,Dorothy,46,MUS2016,-0.4302781835380723,10.930815658667175,3.9951279666603727,2.0459381751457517
vocals,Voelund,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/047 - Voelund - Comfort Lives In Belief/vocals.wav,KAM1,Pop/Rock,1,Comfort Lives In Belief,47,MUS2016,-0.6939729138464503,5.604344673625972,4.211420406260888,1.3774639781387878
vocals,We Fell From The Sky,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/048 - We Fell From The Sky - Not You/vocals.wav,KAM1,Heavy Metal,1,Not You,48,MUS2016,-0.9384294952962612,7.038941918235885,6.913941199485668,0.9115376282063936
vocals,Young Griffo,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/049 - Young Griffo - Facade/vocals.wav,KAM1,Heavy Metal,1,Facade,49,MUS2016,2.4513724491387823,6.528118009503879,7.7402633361716,2.300861945883169
vocals,Zeno,/vol/vssp/maruss/data2/MUS2017/KAM1/Test/050 - Zeno - Signs/vocals.wav,KAM1,Pop/Rock,1,Signs,50,MUS2016,1.4682459614394705,19.24087897077132,4.760804924355869,2.7720410860807814
vocals,ANiMAL,/vol/vssp/maruss/data2/MUS2017/KAM2/Test/001 - ANiMAL - Clinic A/vocals.wav,KAM2,Rap,1,Clinic A,1,MUS2016,-0.14999457598185895,-0.4605951354267422,5.024634336695887,-0.01982448312171504
vocals,ANiMAL,/vol/vssp/maruss/data2/MUS2017/KAM2/Test/002 - ANiMAL - Rockshow/vocals.wav,KAM2,Rap,1,Rockshow,2,MUS2016,2.0103146418015947,6.173963010141975,7.585964319327132,2.610506561131984
